graphene a=1
440 atoms

1 atom types

0 30 xlo xhi
0 19.0526 ylo yhi
-10 10 zlo zhi

Masses

1 12.0107

Atoms

386 1 0 24.5 14.7224 0
387 1 0 25.5 14.7224 0
388 1 0 26 13.8564 0
389 1 0 24 15.5885 0
390 1 0 24.5 16.4545 0
391 1 0 25.5 16.4545 0
392 1 0 26 15.5885 0
393 1 0 24 17.3205 0
394 1 0 24.5 18.1865 0
395 1 0 25.5 18.1865 0
396 1 0 26 17.3205 0
397 1 0 27 0 0
398 1 0 27.5 0.866025 0
399 1 0 28.5 0.866025 0
400 1 0 29 0 0
401 1 0 27 1.73205 0
402 1 0 27.5 2.59808 0
403 1 0 28.5 2.59808 0
404 1 0 29 1.73205 0
405 1 0 27 3.4641 0
406 1 0 27.5 4.33013 0
407 1 0 28.5 4.33013 0
408 1 0 29 3.4641 0
409 1 0 27 5.19615 0
410 1 0 27.5 6.06218 0
411 1 0 28.5 6.06218 0
412 1 0 29 5.19615 0
413 1 0 27 6.9282 0
414 1 0 27.5 7.79423 0
415 1 0 28.5 7.79423 0
416 1 0 29 6.9282 0
417 1 0 27 8.66025 0
418 1 0 27.5 9.52628 0
419 1 0 28.5 9.52628 0
420 1 0 29 8.66025 0
421 1 0 27 10.3923 0
422 1 0 27.5 11.2583 0
423 1 0 28.5 11.2583 0
424 1 0 29 10.3923 0
425 1 0 27 12.1244 0
426 1 0 27.5 12.9904 0
427 1 0 28.5 12.9904 0
428 1 0 29 12.1244 0
429 1 0 27 13.8564 0
430 1 0 27.5 14.7224 0
431 1 0 28.5 14.7224 0
432 1 0 29 13.8564 0
433 1 0 27 15.5885 0
434 1 0 27.5 16.4545 0
435 1 0 28.5 16.4545 0
436 1 0 29 15.5885 0
437 1 0 27 17.3205 0
438 1 0 27.5 18.1865 0
439 1 0 28.5 18.1865 0
440 1 0 29 17.3205 0
